L_u,m_abs_u,L_g,m_abs_g,L_r,m_abs_r,L_i,m_abs_i,L_z,m_abs_z,L_y,m_abs_y
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
1.0371174667941021e-24,13.355646362061384,9.482520013218567e-25,13.452906813558592,8.62874241821068e-25,13.555347471494578,7.9382078170936805e-25,13.645910072821241,7.36840425771314e-25,13.726782621404645,6.868725493362764e-25,13.803025832812354
